ADDRESS	CRIME_TYPE	<YEAR1>	CRIME_COUNT	<YEAR2>	CRIME_COUNT...
-97.67151974,30.28671707	VIOL CITY ORDINANCE - OTHER	2015	1	2010	3	
-97.67151974,30.28671707	IMPOUNDED VEH	2015	2	2010	7	
-97.67151974,30.28671707	FOUND CONTROLLED SUBSTANCE	2015	1	2010	1	
-97.67151974,30.28671707	POSS OF DRUG PARAPHERNALIA	2015	5	2010	9	
-97.67151974,30.28671707	FOUND PROPERTY	2015	3	2010	6	
-97.67151974,30.28671707	THEFT	2015	7	2014	1	2009	1	2010	14	
-97.67151974,30.28671707	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.67151974,30.28671707	AUTO THEFT INFORMATION	2015	2	2010	2	
-97.67151974,30.28671707	ASSIST EMS	2015	2	2010	1	
-97.67151974,30.28671707	BURGLARY NON RESIDENCE	2015	1	2010	1	
-97.67151974,30.28671707	DOC EXPOSURE	2015	1	2010	1	
-97.67151974,30.28671707	CUSTODY ARREST TRAFFIC WARR	2015	18	2010	37	
-97.67151974,30.28671707	REQUEST TO APPREHEND	2015	7	2010	17	
-97.67151974,30.28671707	NON HAZ TRAFFIC CITATION	2015	1	2010	1	
-97.67151974,30.28671707	FAILURE TO IDENTIFY	2015	1	2010	1	
-97.67151974,30.28671707	AGG ASSAULT	2015	3	2010	7	
-97.67151974,30.28671707	HARASSMENT	2015	1	2010	2	
-97.67151974,30.28671707	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	7	
-97.67151974,30.28671707	ASSAULT INFORMATION	2015	4	2010	2	
-97.67151974,30.28671707	POSS MARIJUANA	2015	21	2010	26	
-97.67151974,30.28671707	ASSIST COMPLAINANT	2015	1	2010	2	
-97.67151974,30.28671707	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	4	
-97.67151974,30.28671707	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.67151974,30.28671707	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	4	
-97.67151974,30.28671707	WARRANT ARREST NON TRAFFIC	2015	14	2010	17	
-97.67151974,30.28671707	ASSAULT WITH INJURY	2015	3	2010	4	
-97.67151974,30.28671707	AUTO THEFT	2015	5	2010	3	
-97.67151974,30.28671707	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.67151974,30.28671707	ABANDONED VEH	2015	10	2010	9	
-97.67151974,30.28671707	CRASH/LEAVING THE SCENE	2015	158	2010	98	
-97.67151974,30.28671707	PEDESTRIAN ON ROADWAY	2015	1	2010	10	
-97.67151974,30.28671707	THEFT FROM AUTO	2015	2	2010	1	
-97.67151974,30.28671707	LOST PROP	2015	11	2010	31	
-97.67151974,30.28671707	CRASH/AUTO VS PEDESTRIAN	2015	1	2010	1	
-97.67151974,30.28671707	POSS CONTROLLED SUB/NARCOTIC	2015	13	2010	5	
-97.67151974,30.28671707	THEFT FROM PERSON	2015	4	2010	1	
-97.67151974,30.28671707	SUSPICIOUS VEH	2015	1	2010	6	
-97.67151974,30.28671707	ASSAULT BY CONTACT	2015	1	2010	1	
-97.67151974,30.28671707	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	3	
-97.67151974,30.28671707	CRASH/NO INJURY	2015	3	2010	4	
-97.67151974,30.28671707	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.67151974,30.28671707	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.67151974,30.28671707	DWI	2015	30	2010	38	
-97.67151974,30.28671707	DAMAGE CITY PROP	2015	5	2010	3	
-97.67151974,30.28671707	PUBLIC INTOXICATION	2015	6	2010	16	
-97.67151974,30.28671707	FAMILY DISTURBANCE	2015	12	2010	3	
-97.67151974,30.28671707	DISTURBANCE - OTHER	2015	9	2010	12	
-97.67151974,30.28671707	RECKLESS DRIVING	2015	2	2010	2	
-97.67151974,30.28671707	CRIMINAL MISCHIEF	2015	11	2010	13	
-97.67151974,30.28671707	DRIVING WHILE LICENSE INVALID	2015	15	2010	17	
-97.67151974,30.28671707	CRASH/FATALITY	2015	2	2010	1	
-97.67151974,30.28671707	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.67151974,30.28671707	ASSAULT BY THREAT	2015	1	2010	1	
-97.67151974,30.28671707	MISSING ADULT	2015	1	2010	1	
-97.67151974,30.28671707	VIOL STATE LAW - OTHER	2015	2	2010	6	
-97.67151974,30.28671707	DWI 2ND	2015	4	2010	7	
-97.67151974,30.28671707	VOCO SOLICITATION PROHIBIT	2015	1	2010	17	
-97.67151974,30.28671707	THEFT INFORMATION	2015	2	2010	1	
-97.67151974,30.28671707	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.67173657,30.28391069	VIOL CITY ORDINANCE - OTHER	2015	1	2010	3	
-97.67173657,30.28391069	IMPOUNDED VEH	2015	2	2010	7	
-97.67173657,30.28391069	FOUND CONTROLLED SUBSTANCE	2015	1	2010	1	
-97.67173657,30.28391069	POSS OF DRUG PARAPHERNALIA	2015	5	2010	10	
-97.67173657,30.28391069	FOUND PROPERTY	2015	3	2010	6	
-97.67173657,30.28391069	THEFT	2015	7	2014	1	2009	1	2010	14	
-97.67173657,30.28391069	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.67173657,30.28391069	AUTO THEFT INFORMATION	2015	2	2010	2	
-97.67173657,30.28391069	ASSIST EMS	2015	2	2010	1	
-97.67173657,30.28391069	BURGLARY NON RESIDENCE	2015	1	2010	1	
-97.67173657,30.28391069	DOC EXPOSURE	2015	1	2010	1	
-97.67173657,30.28391069	CUSTODY ARREST TRAFFIC WARR	2015	18	2010	37	
-97.67173657,30.28391069	REQUEST TO APPREHEND	2015	7	2010	17	
-97.67173657,30.28391069	NON HAZ TRAFFIC CITATION	2015	1	2010	1	
-97.67173657,30.28391069	FAILURE TO IDENTIFY	2015	1	2010	1	
-97.67173657,30.28391069	AGG ASSAULT	2015	3	2010	7	
-97.67173657,30.28391069	HARASSMENT	2015	1	2010	2	
-97.67173657,30.28391069	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	7	
-97.67173657,30.28391069	ASSAULT INFORMATION	2015	4	2010	2	
-97.67173657,30.28391069	POSS MARIJUANA	2015	21	2010	26	
-97.67173657,30.28391069	ASSIST COMPLAINANT	2015	1	2010	2	
-97.67173657,30.28391069	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	4	
-97.67173657,30.28391069	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.67173657,30.28391069	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	4	
-97.67173657,30.28391069	WARRANT ARREST NON TRAFFIC	2015	14	2010	17	
-97.67173657,30.28391069	ASSAULT WITH INJURY	2015	3	2010	4	
-97.67173657,30.28391069	AUTO THEFT	2015	5	2010	3	
-97.67173657,30.28391069	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.67173657,30.28391069	ABANDONED VEH	2015	10	2010	9	
-97.67173657,30.28391069	CRASH/LEAVING THE SCENE	2015	158	2010	99	
-97.67173657,30.28391069	PEDESTRIAN ON ROADWAY	2015	1	2010	10	
-97.67173657,30.28391069	THEFT FROM AUTO	2015	2	2010	1	
-97.67173657,30.28391069	LOST PROP	2015	11	2010	31	
-97.67173657,30.28391069	CRASH/AUTO VS PEDESTRIAN	2015	1	2010	1	
-97.67173657,30.28391069	POSS CONTROLLED SUB/NARCOTIC	2015	13	2010	5	
-97.67173657,30.28391069	THEFT FROM PERSON	2015	4	2010	1	
-97.67173657,30.28391069	SUSPICIOUS VEH	2015	1	2010	6	
-97.67173657,30.28391069	ASSAULT BY CONTACT	2015	1	2010	1	
-97.67173657,30.28391069	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	3	
-97.67173657,30.28391069	CRASH/NO INJURY	2015	3	2010	4	
-97.67173657,30.28391069	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.67173657,30.28391069	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.67173657,30.28391069	DWI	2015	30	2010	38	
-97.67173657,30.28391069	DAMAGE CITY PROP	2015	5	2010	3	
-97.67173657,30.28391069	PUBLIC INTOXICATION	2015	6	2010	16	
-97.67173657,30.28391069	FAMILY DISTURBANCE	2015	12	2010	3	
-97.67173657,30.28391069	DISTURBANCE - OTHER	2015	9	2010	12	
-97.67173657,30.28391069	RECKLESS DRIVING	2015	2	2010	2	
-97.67173657,30.28391069	CRIMINAL MISCHIEF	2015	11	2010	13	
-97.67173657,30.28391069	DRIVING WHILE LICENSE INVALID	2015	15	2010	17	
-97.67173657,30.28391069	CRASH/FATALITY	2015	2	2010	1	
-97.67173657,30.28391069	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.67173657,30.28391069	ASSAULT BY THREAT	2015	1	2010	1	
-97.67173657,30.28391069	MISSING ADULT	2015	1	2010	1	
-97.67173657,30.28391069	VIOL STATE LAW - OTHER	2015	2	2010	6	
-97.67173657,30.28391069	DWI 2ND	2015	4	2010	7	
-97.67173657,30.28391069	VOCO SOLICITATION PROHIBIT	2015	1	2010	17	
-97.67173657,30.28391069	THEFT INFORMATION	2015	2	2010	1	
-97.67173657,30.28391069	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.67186382,30.28423787	VIOL CITY ORDINANCE - OTHER	2015	1	2010	3	
-97.67186382,30.28423787	IMPOUNDED VEH	2015	2	2010	7	
-97.67186382,30.28423787	FOUND CONTROLLED SUBSTANCE	2015	1	2010	1	
-97.67186382,30.28423787	POSS OF DRUG PARAPHERNALIA	2015	5	2010	10	
-97.67186382,30.28423787	FOUND PROPERTY	2015	3	2010	6	
-97.67186382,30.28423787	THEFT	2015	7	2014	1	2009	1	2010	14	
-97.67186382,30.28423787	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.67186382,30.28423787	AUTO THEFT INFORMATION	2015	2	2010	2	
-97.67186382,30.28423787	ASSIST EMS	2015	2	2010	1	
-97.67186382,30.28423787	BURGLARY NON RESIDENCE	2015	1	2010	1	
-97.67186382,30.28423787	DOC EXPOSURE	2015	1	2010	1	
-97.67186382,30.28423787	CUSTODY ARREST TRAFFIC WARR	2015	18	2010	37	
-97.67186382,30.28423787	REQUEST TO APPREHEND	2015	7	2010	17	
-97.67186382,30.28423787	NON HAZ TRAFFIC CITATION	2015	1	2010	1	
-97.67186382,30.28423787	FAILURE TO IDENTIFY	2015	1	2010	1	
-97.67186382,30.28423787	AGG ASSAULT	2015	3	2010	7	
-97.67186382,30.28423787	HARASSMENT	2015	1	2010	2	
-97.67186382,30.28423787	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	7	
-97.67186382,30.28423787	ASSAULT INFORMATION	2015	4	2010	2	
-97.67186382,30.28423787	POSS MARIJUANA	2015	21	2010	26	
-97.67186382,30.28423787	ASSIST COMPLAINANT	2015	1	2010	2	
-97.67186382,30.28423787	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	4	
-97.67186382,30.28423787	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.67186382,30.28423787	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	4	
-97.67186382,30.28423787	WARRANT ARREST NON TRAFFIC	2015	14	2010	17	
-97.67186382,30.28423787	ASSAULT WITH INJURY	2015	3	2010	4	
-97.67186382,30.28423787	AUTO THEFT	2015	5	2010	3	
-97.67186382,30.28423787	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.67186382,30.28423787	ABANDONED VEH	2015	10	2010	9	
-97.67186382,30.28423787	CRASH/LEAVING THE SCENE	2015	158	2010	99	
-97.67186382,30.28423787	PEDESTRIAN ON ROADWAY	2015	1	2010	10	
-97.67186382,30.28423787	THEFT FROM AUTO	2015	2	2010	1	
-97.67186382,30.28423787	LOST PROP	2015	11	2010	31	
-97.67186382,30.28423787	CRASH/AUTO VS PEDESTRIAN	2015	1	2010	1	
-97.67186382,30.28423787	POSS CONTROLLED SUB/NARCOTIC	2015	13	2010	5	
-97.67186382,30.28423787	THEFT FROM PERSON	2015	4	2010	1	
-97.67186382,30.28423787	SUSPICIOUS VEH	2015	1	2010	6	
-97.67186382,30.28423787	ASSAULT BY CONTACT	2015	1	2010	1	
-97.67186382,30.28423787	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	3	
-97.67186382,30.28423787	CRASH/NO INJURY	2015	3	2010	4	
-97.67186382,30.28423787	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.67186382,30.28423787	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.67186382,30.28423787	DWI	2015	30	2010	38	
-97.67186382,30.28423787	DAMAGE CITY PROP	2015	5	2010	3	
-97.67186382,30.28423787	PUBLIC INTOXICATION	2015	6	2010	16	
-97.67186382,30.28423787	FAMILY DISTURBANCE	2015	12	2010	3	
-97.67186382,30.28423787	DISTURBANCE - OTHER	2015	9	2010	12	
-97.67186382,30.28423787	RECKLESS DRIVING	2015	2	2010	2	
-97.67186382,30.28423787	CRIMINAL MISCHIEF	2015	11	2010	13	
-97.67186382,30.28423787	DRIVING WHILE LICENSE INVALID	2015	15	2010	17	
-97.67186382,30.28423787	CRASH/FATALITY	2015	2	2010	1	
-97.67186382,30.28423787	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.67186382,30.28423787	ASSAULT BY THREAT	2015	1	2010	1	
-97.67186382,30.28423787	MISSING ADULT	2015	1	2010	1	
-97.67186382,30.28423787	VIOL STATE LAW - OTHER	2015	2	2010	6	
-97.67186382,30.28423787	DWI 2ND	2015	4	2010	7	
-97.67186382,30.28423787	VOCO SOLICITATION PROHIBIT	2015	1	2010	17	
-97.67186382,30.28423787	THEFT INFORMATION	2015	2	2010	1	
-97.67186382,30.28423787	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.67189859,30.42446448	VIOL CITY ORDINANCE - OTHER	2015	1	2010	3	
-97.67189859,30.42446448	IMPOUNDED VEH	2015	2	2010	7	
-97.67189859,30.42446448	FOUND CONTROLLED SUBSTANCE	2015	1	2010	1	
-97.67189859,30.42446448	POSS OF DRUG PARAPHERNALIA	2015	5	2010	10	
-97.67189859,30.42446448	FOUND PROPERTY	2015	3	2010	7	
-97.67189859,30.42446448	THEFT	2015	7	2014	1	2009	1	2010	14	
-97.67189859,30.42446448	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.67189859,30.42446448	AUTO THEFT INFORMATION	2015	2	2010	2	
-97.67189859,30.42446448	ASSIST EMS	2015	2	2010	1	
-97.67189859,30.42446448	BURGLARY NON RESIDENCE	2015	1	2010	1	
-97.67189859,30.42446448	DOC EXPOSURE	2015	1	2010	1	
-97.67189859,30.42446448	CUSTODY ARREST TRAFFIC WARR	2015	19	2010	37	
-97.67189859,30.42446448	REQUEST TO APPREHEND	2015	7	2010	17	
-97.67189859,30.42446448	NON HAZ TRAFFIC CITATION	2015	1	2010	1	
-97.67189859,30.42446448	FAILURE TO IDENTIFY	2015	1	2010	1	
-97.67189859,30.42446448	AGG ASSAULT	2015	3	2010	8	
-97.67189859,30.42446448	HARASSMENT	2015	1	2010	2	
-97.67189859,30.42446448	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	7	
-97.67189859,30.42446448	ASSAULT INFORMATION	2015	4	2010	2	
-97.67189859,30.42446448	POSS MARIJUANA	2015	22	2010	26	
-97.67189859,30.42446448	ASSIST COMPLAINANT	2015	1	2010	2	
-97.67189859,30.42446448	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	4	
-97.67189859,30.42446448	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.67189859,30.42446448	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	4	
-97.67189859,30.42446448	WARRANT ARREST NON TRAFFIC	2015	14	2010	17	
-97.67189859,30.42446448	ASSAULT WITH INJURY	2015	3	2010	4	
-97.67189859,30.42446448	AUTO THEFT	2015	5	2010	3	
-97.67189859,30.42446448	CRASH/CITY VEHICLE	2015	1	2010	5	
-97.67189859,30.42446448	ABANDONED VEH	2015	10	2010	9	
-97.67189859,30.42446448	CRASH/LEAVING THE SCENE	2015	161	2010	101	
-97.67189859,30.42446448	PEDESTRIAN ON ROADWAY	2015	1	2010	10	
-97.67189859,30.42446448	THEFT FROM AUTO	2015	2	2010	1	
-97.67189859,30.42446448	LOST PROP	2015	11	2010	32	
-97.67189859,30.42446448	CRASH/AUTO VS PEDESTRIAN	2015	1	2010	1	
-97.67189859,30.42446448	POSS CONTROLLED SUB/NARCOTIC	2015	13	2010	5	
-97.67189859,30.42446448	THEFT FROM PERSON	2015	4	2010	1	
-97.67189859,30.42446448	SUSPICIOUS VEH	2015	1	2010	6	
-97.67189859,30.42446448	ASSAULT BY CONTACT	2015	1	2010	1	
-97.67189859,30.42446448	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	3	
-97.67189859,30.42446448	CRASH/NO INJURY	2015	3	2010	4	
-97.67189859,30.42446448	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.67189859,30.42446448	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.67189859,30.42446448	DWI	2015	30	2010	40	
-97.67189859,30.42446448	DAMAGE CITY PROP	2015	5	2010	3	
-97.67189859,30.42446448	PUBLIC INTOXICATION	2015	6	2010	17	
-97.67189859,30.42446448	FAMILY DISTURBANCE	2015	12	2010	3	
-97.67189859,30.42446448	DISTURBANCE - OTHER	2015	9	2010	12	
-97.67189859,30.42446448	RECKLESS DRIVING	2015	2	2010	3	
-97.67189859,30.42446448	CRIMINAL MISCHIEF	2015	11	2010	13	
-97.67189859,30.42446448	DRIVING WHILE LICENSE INVALID	2015	16	2010	17	
-97.67189859,30.42446448	CRASH/FATALITY	2015	2	2010	1	
-97.67189859,30.42446448	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.67189859,30.42446448	ASSAULT BY THREAT	2015	1	2010	1	
-97.67189859,30.42446448	MISSING ADULT	2015	1	2010	1	
-97.67189859,30.42446448	VIOL STATE LAW - OTHER	2015	2	2010	6	
-97.67189859,30.42446448	DWI 2ND	2015	4	2010	7	
-97.67189859,30.42446448	VOCO SOLICITATION PROHIBIT	2015	1	2010	17	
-97.67189859,30.42446448	THEFT INFORMATION	2015	2	2010	1	
-97.67189859,30.42446448	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.67190236,30.22410723	VIOL CITY ORDINANCE - OTHER	2015	1	2010	3	
-97.67190236,30.22410723	IMPOUNDED VEH	2015	2	2010	7	
-97.67190236,30.22410723	FOUND CONTROLLED SUBSTANCE	2015	1	2010	1	
-97.67190236,30.22410723	POSS OF DRUG PARAPHERNALIA	2015	5	2010	10	
-97.67190236,30.22410723	FOUND PROPERTY	2015	3	2010	7	
-97.67190236,30.22410723	THEFT	2015	7	2014	1	2009	1	2010	14	
-97.67190236,30.22410723	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.67190236,30.22410723	AUTO THEFT INFORMATION	2015	2	2010	2	
-97.67190236,30.22410723	ASSIST EMS	2015	2	2010	1	
-97.67190236,30.22410723	BURGLARY NON RESIDENCE	2015	1	2010	1	
-97.67190236,30.22410723	DOC EXPOSURE	2015	1	2010	1	
-97.67190236,30.22410723	CUSTODY ARREST TRAFFIC WARR	2015	19	2010	37	
-97.67190236,30.22410723	REQUEST TO APPREHEND	2015	7	2010	17	
-97.67190236,30.22410723	NON HAZ TRAFFIC CITATION	2015	1	2010	1	
-97.67190236,30.22410723	FAILURE TO IDENTIFY	2015	1	2010	1	
-97.67190236,30.22410723	AGG ASSAULT	2015	3	2010	8	
-97.67190236,30.22410723	HARASSMENT	2015	1	2010	2	
-97.67190236,30.22410723	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	7	
-97.67190236,30.22410723	ASSAULT INFORMATION	2015	4	2010	2	
-97.67190236,30.22410723	POSS MARIJUANA	2015	22	2010	26	
-97.67190236,30.22410723	ASSIST COMPLAINANT	2015	1	2010	2	
-97.67190236,30.22410723	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	4	
-97.67190236,30.22410723	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.67190236,30.22410723	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	4	
-97.67190236,30.22410723	WARRANT ARREST NON TRAFFIC	2015	14	2010	17	
-97.67190236,30.22410723	ASSAULT WITH INJURY	2015	3	2010	4	
-97.67190236,30.22410723	AUTO THEFT	2015	5	2010	3	
-97.67190236,30.22410723	CRASH/CITY VEHICLE	2015	1	2010	5	
-97.67190236,30.22410723	ABANDONED VEH	2015	10	2010	9	
-97.67190236,30.22410723	CRASH/LEAVING THE SCENE	2015	161	2010	101	
-97.67190236,30.22410723	PEDESTRIAN ON ROADWAY	2015	1	2010	10	
-97.67190236,30.22410723	THEFT FROM AUTO	2015	2	2010	1	
-97.67190236,30.22410723	LOST PROP	2015	11	2010	32	
-97.67190236,30.22410723	CRASH/AUTO VS PEDESTRIAN	2015	1	2010	1	
-97.67190236,30.22410723	POSS CONTROLLED SUB/NARCOTIC	2015	13	2010	5	
-97.67190236,30.22410723	THEFT FROM PERSON	2015	4	2010	1	
-97.67190236,30.22410723	SUSPICIOUS VEH	2015	1	2010	6	
-97.67190236,30.22410723	ASSAULT BY CONTACT	2015	1	2010	1	
-97.67190236,30.22410723	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	3	
-97.67190236,30.22410723	CRASH/NO INJURY	2015	3	2010	4	
-97.67190236,30.22410723	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.67190236,30.22410723	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.67190236,30.22410723	DWI	2015	30	2010	40	
-97.67190236,30.22410723	DAMAGE CITY PROP	2015	5	2010	3	
-97.67190236,30.22410723	PUBLIC INTOXICATION	2015	6	2010	17	
-97.67190236,30.22410723	FAMILY DISTURBANCE	2015	12	2010	3	
-97.67190236,30.22410723	DISTURBANCE - OTHER	2015	9	2010	12	
-97.67190236,30.22410723	RECKLESS DRIVING	2015	2	2010	3	
-97.67190236,30.22410723	CRIMINAL MISCHIEF	2015	11	2010	13	
-97.67190236,30.22410723	DRIVING WHILE LICENSE INVALID	2015	16	2010	17	
-97.67190236,30.22410723	CRASH/FATALITY	2015	2	2010	1	
-97.67190236,30.22410723	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.67190236,30.22410723	ASSAULT BY THREAT	2015	1	2010	1	
-97.67190236,30.22410723	MISSING ADULT	2015	1	2010	1	
-97.67190236,30.22410723	VIOL STATE LAW - OTHER	2015	2	2010	6	
-97.67190236,30.22410723	DWI 2ND	2015	4	2010	7	
-97.67190236,30.22410723	VOCO SOLICITATION PROHIBIT	2015	1	2010	17	
-97.67190236,30.22410723	THEFT INFORMATION	2015	2	2010	1	
-97.67190236,30.22410723	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.67191943,30.39336619	VIOL CITY ORDINANCE - OTHER	2015	1	2010	3	
-97.67191943,30.39336619	IMPOUNDED VEH	2015	2	2010	7	
-97.67191943,30.39336619	FOUND CONTROLLED SUBSTANCE	2015	1	2010	1	
-97.67191943,30.39336619	POSS OF DRUG PARAPHERNALIA	2015	5	2010	10	
-97.67191943,30.39336619	FOUND PROPERTY	2015	3	2010	7	
-97.67191943,30.39336619	THEFT	2015	7	2014	1	2009	1	2010	14	
-97.67191943,30.39336619	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.67191943,30.39336619	AUTO THEFT INFORMATION	2015	2	2010	2	
-97.67191943,30.39336619	ASSIST EMS	2015	2	2010	1	
-97.67191943,30.39336619	BURGLARY NON RESIDENCE	2015	1	2010	1	
-97.67191943,30.39336619	DOC EXPOSURE	2015	1	2010	1	
-97.67191943,30.39336619	CUSTODY ARREST TRAFFIC WARR	2015	19	2010	37	
-97.67191943,30.39336619	REQUEST TO APPREHEND	2015	7	2010	17	
-97.67191943,30.39336619	NON HAZ TRAFFIC CITATION	2015	1	2010	1	
-97.67191943,30.39336619	FAILURE TO IDENTIFY	2015	1	2010	1	
-97.67191943,30.39336619	AGG ASSAULT	2015	3	2010	8	
-97.67191943,30.39336619	HARASSMENT	2015	1	2010	2	
-97.67191943,30.39336619	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	7	
-97.67191943,30.39336619	ASSAULT INFORMATION	2015	4	2010	2	
-97.67191943,30.39336619	POSS MARIJUANA	2015	22	2010	26	
-97.67191943,30.39336619	ASSIST COMPLAINANT	2015	1	2010	2	
-97.67191943,30.39336619	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	4	
-97.67191943,30.39336619	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.67191943,30.39336619	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	4	
-97.67191943,30.39336619	WARRANT ARREST NON TRAFFIC	2015	14	2010	17	
-97.67191943,30.39336619	ASSAULT WITH INJURY	2015	3	2010	4	
-97.67191943,30.39336619	AUTO THEFT	2015	5	2010	3	
-97.67191943,30.39336619	CRASH/CITY VEHICLE	2015	1	2010	5	
-97.67191943,30.39336619	ABANDONED VEH	2015	10	2010	9	
-97.67191943,30.39336619	CRASH/LEAVING THE SCENE	2015	161	2010	101	
-97.67191943,30.39336619	PEDESTRIAN ON ROADWAY	2015	1	2010	10	
-97.67191943,30.39336619	THEFT FROM AUTO	2015	2	2010	1	
-97.67191943,30.39336619	LOST PROP	2015	11	2010	32	
-97.67191943,30.39336619	CRASH/AUTO VS PEDESTRIAN	2015	1	2010	1	
-97.67191943,30.39336619	POSS CONTROLLED SUB/NARCOTIC	2015	13	2010	5	
-97.67191943,30.39336619	THEFT FROM PERSON	2015	4	2010	1	
-97.67191943,30.39336619	SUSPICIOUS VEH	2015	1	2010	6	
-97.67191943,30.39336619	ASSAULT BY CONTACT	2015	1	2010	1	
-97.67191943,30.39336619	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	3	
-97.67191943,30.39336619	CRASH/NO INJURY	2015	3	2010	4	
-97.67191943,30.39336619	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.67191943,30.39336619	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.67191943,30.39336619	DWI	2015	30	2010	40	
-97.67191943,30.39336619	DAMAGE CITY PROP	2015	5	2010	3	
-97.67191943,30.39336619	PUBLIC INTOXICATION	2015	6	2010	17	
-97.67191943,30.39336619	FAMILY DISTURBANCE	2015	12	2010	3	
-97.67191943,30.39336619	DISTURBANCE - OTHER	2015	9	2010	12	
-97.67191943,30.39336619	RECKLESS DRIVING	2015	2	2010	3	
-97.67191943,30.39336619	CRIMINAL MISCHIEF	2015	11	2010	13	
-97.67191943,30.39336619	DRIVING WHILE LICENSE INVALID	2015	16	2010	17	
-97.67191943,30.39336619	CRASH/FATALITY	2015	2	2010	1	
-97.67191943,30.39336619	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.67191943,30.39336619	ASSAULT BY THREAT	2015	1	2010	1	
-97.67191943,30.39336619	MISSING ADULT	2015	1	2010	1	
-97.67191943,30.39336619	VIOL STATE LAW - OTHER	2015	2	2010	6	
-97.67191943,30.39336619	DWI 2ND	2015	4	2010	7	
-97.67191943,30.39336619	VOCO SOLICITATION PROHIBIT	2015	1	2010	17	
-97.67191943,30.39336619	THEFT INFORMATION	2015	2	2010	1	
-97.67191943,30.39336619	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.67202674,30.30821359	VIOL CITY ORDINANCE - OTHER	2015	1	2010	3	
-97.67202674,30.30821359	IMPOUNDED VEH	2015	2	2010	7	
-97.67202674,30.30821359	FOUND CONTROLLED SUBSTANCE	2015	1	2010	1	
